_PK,_ENT,_OPT,ALARMENABLED,ALARMTYPERAW,ANALYSISALGORITHMRAW,AUDIORECORDINGENABLED,AUTOMATICSESSION,GROSSMOTIONSINSESSION,ISEDITED,ISNAP,NAPTYPERAW,NUMBEROFAWAKENINGS,NUMBEROFSNOOZES,PHYSICALACTIVITYORIGIN,PRODUCEDBYAPPLEWATCH,SLEEPAIDENABLED,SLEEPTRACKINGMETHODRAW,SYNCEDTORUNKEEPER,USEDAPPLEWATCH,WAKEUPMOOD,DURATION,ENDTIME,FATIGUE,SLEEPQUALITY,SMARTWAKEUPDURATION,STARTTIME,TIMEAWAKE,TIMEAWAKEUNTILSTOPPING,TIMEINDEEPSLEEP,TIMEINLIGHTSLEEP,TIMEINREMSLEEP,TIMETOSLEEP,SOURCEID,UNIQUEIDENTIFIER,ENDTIMEBEFOREEDIT,STARTTIMEBEFOREEDIT
580.0,6.0,39.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,-1.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-24 12:34:56.934777,0.0,0.800000011920929,0.0,2025-06-24 03:12:21.443809,2880.0,295.505398988724,3060.0,15480.0,12360.0,1251.14928889275,3.0,,,
581.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2025-06-24 01:34:38.834541,0.0,0.730000019073486,0.0,2025-06-24 01:03:19.836220,0.0,0.0,0.0,1860.0,0.0,0.0,3.0,404.0,,
582.0,6.0,24.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,-1.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-25 10:17:57.539897,0.0,0.589999973773956,0.0,2025-06-25 01:37:59.499544,7260.0,0.0,2580.0,17760.0,3600.0,468.78258061409,3.0,9.0,,
583.0,6.0,41.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-26 11:42:13.531992,0.0,0.689999997615814,0.0,2025-06-26 01:48:30.305361,12240.0,5998.12887263298,4740.0,10080.0,8580.0,961.307655572891,3.0,672.0,,
584.0,6.0,38.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-27 12:02:50.726811,0.0,0.829999983310699,0.0,2025-06-27 02:48:26.450684,6240.0,169.274791002274,8040.0,10200.0,8760.0,5333.78403139114,3.0,,,
585.0,6.0,39.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-28 11:58:43.232940,0.0,0.850000023841858,0.0,2025-06-28 02:30:34.947409,4680.0,821.75301194191,8760.0,9420.0,11280.0,3838.48538661003,3.0,,,
586.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2025-06-28 23:41:12.181253,0.0,0.800000011920929,0.0,2025-06-28 23:03:02.181253,0.0,0.0,480.0,1800.0,0.0,0.0,3.0,7.0,,
587.0,6.0,30.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-29 12:30:53.419505,0.0,0.649999976158142,0.0,2025-06-29 05:21:04.585684,6240.0,51.9986900091171,3540.0,9660.0,6360.0,2592.61997497082,3.0,,,
588.0,6.0,32.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,-1.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-30 12:55:28.748076,0.0,0.310000002384186,0.0,2025-06-30 05:12:08.368955,11940.0,627.027256011963,900.0,8580.0,6360.0,7435.16170251369,3.0,9391.0,,
589.0,6.0,39.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-07-01 12:32:24.251387,0.0,0.930000007152557,0.0,2025-07-01 03:04:24.789671,1680.0,142.849665999413,8580.0,13620.0,10140.0,700.166401982307,3.0,8.0,,
590.0,6.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-07-02 11:44:54.200036,0.0,0.360000014305115,0.0,2025-07-02 05:44:54.727471,8100.0,1693.21593332291,2760.0,6360.0,4380.0,6399.00663173199,3.0,,773149494.200036,773127894.727471
592.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,-1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2025-07-03 11:11:15.889638,0.0,0.670000016689301,0.0,2025-07-03 05:37:48.015456,2460.0,0.0,3900.0,7500.0,6120.0,0.0,3.0,45.0,,
593.0,6.0,41.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,-1.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-07-06 11:49:02.095407,0.0,0.740000009536743,0.0,2025-07-06 01:52:21.218693,9360.0,240.535648941994,6000.0,8820.0,11640.0,3443.96883261204,3.0,,,
